"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20260618","경인선","소사","9118","8386","20260621",""
"20260618","경인선","부개","9457","8833","20260621",""
"20260618","경인선","간석","6475","6223","20260621",""
"20260618","경인선","도원","3750","3892","20260621",""
"20260618","경인선","온수(성공회대입구)","7151","6632","20260621",""
"20260618","경인선","중동","10357","9641","20260621",""
"20260618","경인선","도화","4379","4015","20260621",""
"20260618","경춘선","신내","3547","3292","20260621",""
"20260618","경춘선","갈매","3126","2833","20260621",""
"20260618","경춘선","별내","2723","2698","20260621",""
"20260618","경춘선","퇴계원","3643","3382","20260621",""
"20260618","경춘선","사릉","2411","2357","20260621",""
"20260618","경춘선","금곡","2011","1951","20260621",""
"20260618","경춘선","평내호평","7381","7203","20260621",""
"20260618","경춘선","천마산","1735","1675","20260621",""
"20260618","경춘선","마석","4916","4783","20260621",""
"20260618","경춘선","대성리","811","857","20260621",""
"20260618","경춘선","청평","1821","1775","20260621",""
"20260618","경춘선","상천","273","277","20260621",""
"20260618","경춘선","가평","2100","2109","20260621",""
"20260618","경춘선","굴봉산","98","97","20260621",""
"20260618","경춘선","백양리","129","133","20260621",""
"20260618","경춘선","강촌","454","445","20260621",""
"20260618","경춘선","김유정","406","486","20260621",""
"20260618","경춘선","남춘천","3240","3086","20260621",""
"20260618","경춘선","춘천","1977","1554","20260621",""
"20260618","공항철도 1호선","서울역","14628","12467","20260621",""
"20260618","공항철도 1호선","공덕","3721","4761","20260621",""
"20260618","공항철도 1호선","홍대입구","15637","15886","20260621",""
"20260618","공항철도 1호선","디지털미디어시티","17392","16007","20260621",""
"20260618","공항철도 1호선","마곡나루(서울식물원)","18331","17922","20260621",""
"20260618","공항철도 1호선","김포공항","9144","5291","20260621",""
"20260618","공항철도 1호선","계양","10400","10387","20260621",""
"20260618","공항철도 1호선","검암","7024","6962","20260621",""
"20260618","공항철도 1호선","청라국제도시","9046","8562","20260621",""
"20260618","공항철도 1호선","운서","10732","11535","20260621",""
"20260618","공항철도 1호선","공항화물청사","2269","2434","20260621",""
"20260618","공항철도 1호선","인천공항1터미널","15260","12435","20260621",""
"20260618","공항철도 1호선","인천공항2터미널","11947","8856","20260621",""
"20260618","공항철도 1호선","영종","4926","5091","20260621",""
"20260618","과천선","선바위","8607","7884","20260621",""
"20260618","과천선","경마공원","1473","1401","20260621",""
"20260618","과천선","대공원","2805","2999","20260621",""
"20260618","과천선","과천","5939","5488","20260621",""
"20260618","과천선","정부과천청사","16000","17093","20260621",""
"20260618","과천선","인덕원","29833","30488","20260621",""
"20260618","과천선","평촌","20947","20451","20260621",""
"20260618","과천선","범계","31596","31612","20260621",""
"20260618","분당선","선릉","15114","22522","20260621",""
"20260618","분당선","한티","16830","18112","20260621",""
"20260618","분당선","도곡","8622","9087","20260621",""
"20260618","분당선","구룡","4031","3975","20260621",""
"20260618","분당선","개포동","4468","4551","20260621",""
"20260618","분당선","대모산입구","6576","6490","20260621",""
"20260618","분당선","수서","19800","21153","20260621",""
"20260618","분당선","복정","2","0","20260621",""
"20260618","분당선","수원","8607","7377","20260621",""
"20260618","분당선","서울숲","14989","15614","20260621",""
"20260618","분당선","압구정로데오","20671","22529","20260621",""
"20260618","분당선","강남구청","11116","12925","20260621",""
"20260618","분당선","선정릉","8483","8779","20260621",""
"20260618","분당선","가천대","10424","10569","20260621",""
"20260618","분당선","태평","14046","13561","20260621",""
"20260618","분당선","모란","20805","21572","20260621",""
"20260618","분당선","야탑","28988","30668","20260621",""
"20260618","분당선","서현","25836","26425","20260621",""
"20260618","분당선","수내","14043","14328","20260621",""
"20260618","분당선","정자","22636","24042","20260621",""
"20260618","분당선","미금","17211","17747","20260621",""
"20260618","분당선","오리","12656","11101","20260621",""
"20260618","분당선","이매","6144","5870","20260621",""
"20260618","분당선","보정","2855","2598","20260621",""
"20260618","분당선","죽전","15659","17258","20260621",""
"20260618","분당선","구성","8736","8839","20260621",""
"20260618","분당선","신갈","5514","5413","20260621",""
"20260618","분당선","기흥","11851","10589","20260621",""
"20260618","분당선","상갈","5990","5634","20260621",""
"20260618","분당선","청명","5511","5302","20260621",""
"20260618","분당선","영통","10252","10449","20260621",""
"20260618","분당선","망포","17585","17012","20260621",""
"20260618","분당선","매탄권선","6635","6481","20260621",""
"20260618","분당선","수원시청","15885","16796","20260621",""
"20260618","분당선","매교","6137","6133","20260621",""
"20260618","서해선","김포공항","2979","4448","20260621",""
"20260618","서해선","원종","5757","5719","20260621",""
"20260618","서해선","부천종합운동장","3677","3147","20260621",""
"20260618","수인선","고색","7062","6643","20260621",""
"20260618","수인선","오목천","5207","4610","20260621",""
"20260618","수인선","어천","1777","1681","20260621",""
"20260618","수인선","야목","893","754","20260621",""
"20260618","수인선","사리","5716","5041","20260621",""
"20260618","수인선","달월","108","79","20260621",""
"20260618","수인선","월곶","3657","3328","20260621",""
"20260618","수인선","소래포구","5651","5205","20260621",""
"20260618","수인선","인천논현","6142","6668","20260621",""
"20260618","수인선","호구포","4571","4785","20260621",""
"20260618","수인선","남동인더스파크","2738","3063","20260621",""
"20260618","수인선","원인재","4965","5078","20260621",""
"20260618","수인선","연수","5166","5081","20260621",""
"20260618","수인선","송도","2909","2639","20260621",""
"20260618","수인선","인하대","8610","8113","20260621",""
"20260618","수인선","숭의","5237","4828","20260621",""
"20260618","수인선","신포","2037","2073","20260621",""
"20260618","수인선","인천","1053","1657","20260621",""
"20260618","신림선","샛강","3668","4213","20260621",""
"20260618","신림선","대방","3905","2976","20260621",""
"20260618","신림선","서울지방병무청","3649","4022","20260621",""
"20260618","신림선","보라매","5496","4836","20260621",""
"20260618","신림선","보라매공원","2921","3259","20260621",""
"20260618","신림선","보라매병원","9853","10425","20260621",""
"20260618","신림선","당곡","5493","5274","20260621",""
"20260618","신림선","신림","2659","3112","20260621",""
"20260618","신림선","서원","4059","3613","20260621",""
"20260618","신림선","서울대벤처타운","10933","10138","20260621",""
"20260618","신림선","관악산(서울대)","3492","3388","20260621",""
"20260618","안산선","산본","18237","19358","20260621",""
"20260618","안산선","대야미","5828","5164","20260621",""
"20260618","안산선","반월","4817","4721","20260621",""
"20260618","안산선","상록수","16399","16597","20260621",""
"20260618","안산선","한대앞","11244","11330","20260621",""
"20260618","안산선","중앙","20269","20820","20260621",""
"20260618","안산선","고잔","10312","9914","20260621",""
"20260618","안산선","초지","5818","6002","20260621",""
"20260618","안산선","안산","12665","11569","20260621",""
"20260618","안산선","신길온천","2231","2079","20260621",""
"20260618","안산선","정왕","10264","10394","20260621",""
"20260618","안산선","오이도","8442","8548","20260621",""
"20260618","안산선","수리산","4743","3919","20260621",""
"20260618","우이신설선","북한산우이","3128","2912","20260621",""
"20260618","우이신설선","솔밭공원","3056","2902","20260621",""
"20260618","우이신설선","4.19민주묘지","3747","3476","20260621",""
"20260618","우이신설선","가오리","4951","5111","20260621",""
"20260618","우이신설선","화계","4322","4088","20260621",""
"20260618","우이신설선","삼양","2854","3004","20260621",""
"20260618","우이신설선","삼양사거리","3165","3105","20260621",""
"20260618","우이신설선","솔샘","6495","6333","20260621",""
"20260618","우이신설선","북한산보국문","6866","6306","20260621",""
"20260618","우이신설선","정릉","5249","4818","20260621",""
"20260618","우이신설선","성신여대입구(돈암)","3991","4329","20260621",""
"20260618","우이신설선","보문","2104","2083","20260621",""
"20260618","우이신설선","신설동","2917","2731","20260621",""
"20260618","일산선","원흥","12685","12194","20260621",""
"20260618","일산선","지축","2","0","20260621",""
"20260618","일산선","삼송","21305","20985","20260621",""
"20260618","일산선","원당","12904","12712","20260621",""
"20260618","일산선","화정","19177","19935","20260621",""
"20260618","일산선","대곡","13471","11841","20260621",""
"20260618","일산선","백석","11249","11313","20260621",""
"20260618","일산선","마두","8813","9004","20260621",""
"20260618","일산선","정발산","7693","7715","20260621",""
"20260618","일산선","주엽","9972","9781","20260621",""
"20260618","일산선","대화","11925","9672","20260621",""
"20260618","장항선","봉명","1496","1494","20260621",""
"20260618","장항선","쌍용(나사렛대)","3399","3348","20260621",""
"20260618","장항선","아산","4145","3928","20260621",""
"20260618","장항선","탕정","2348","2076","20260621",""
"20260618","장항선","배방","1392","1300","20260621",""
"20260618","장항선","온양온천","4552","4617","20260621",""
"20260618","장항선","신창(순천향대)","1793","1552","20260621",""
"20260618","중앙선","회기","31237","29373","20260621",""
"20260618","중앙선","중랑","6171","5887","20260621",""
"20260618","중앙선","상봉","6571","6395","20260621",""
